channel,id,date,text,ad
xushnudbek,19191.0,2023-04-28 13:46:03+00:00,"Davom etamiz, yana bir longrid (uzun post)    Aziza Qurbonova ham ancha oldin shu mavzuda [yaxshi post](https://t.me/qurbonova_a/3483) yozgan edi. O'qing va xulosa qiling:  «Xizmat safarlari va oilaviy bordi-keldilar taqozosi bilan respublika bo`ylab ko`p sayohat qilishga to`g`ri keladi. Meni taʼbimni ko`p xira qiladigan, har safar jig`ibiyronimni chiqaradigan narsa –   magistral yo`llarda, jamoat joylarida va hatto ishxonalarda hojatxonalar kamligi,   bo`lsa ham oyoq bosishga joy topilmasligi. Kirganingdan keyin kiyim-boshingga o`tirib qoladigan hidni ketishi uchun yana 5-10 daqiqa toza havoda turishga to`g`ri keladi.  ""Qamchiq"" dovonining Toshkentga qaytish yo`lida juda chiroyli masjid qurilgan. Har kuni o`n minglab yo`lovchilar o`tadi. Tabiiyki, ayollar masjid tahoratxonasiga kirishga istihola qilishadi. Masjid chap tomonida yaqin yillarda qurilgan __(avval yo`q edi)__ hojatxonaga o`g`lim va o`zim uchun   2 ming so`m   to`ladim __(izoh — ushbu post 2021-yili yozilgan)__. Hojatxonaga qadar pullik bo`lishini ko`pchilik yoqtirmaydi. Ammo men to`liq qo`llab-quvvatlayman, agar u shunga yarasha   OZODA, ISSIQ-SOVUQ suvi, sharoiti bo`lsa!   Xullas, o`sha tualetga kirib chiqdim-u jonim chiqdi: mendan pul olgan amakining oldiga qaytib bordim. “Pullik xizmat ko`rsatilyaptimi, shunga yarasha sal-pal tozalab turilsa bo`lmaydimi?! Ko`zlarim achishib ketdi axir!”  Amakiyam “odamlarning o`zi iflos qilib tashlaydi” deb diydiyosini boshlab, “man bitta o`zim nimayam qila olaman” deb tugatdi. Odamlarimizga uyidan boshqa hamma joyni “musorit” qilish odatiy hol ekanini men ham bilaman va tualet biznesidagilarga oson tutmayman. Ammo jamoat hojatxonasidan daromad topish bo`yicha ish boshladimi, ichki turizmni rivojlantirish __(2018-yilda tualet quradiganlarga imtiyozlar berilishi haqida SMSlar yuborilganda ayrimlar rosa mayna qilgandi, aslida zahar tang qilganda, hech kuladigan joyi yo`q!)__ bo`yicha chiqqan hujjatga ko`ra, imtiyozlarga ega bo`lyaptimi, marhamat qilib vazifasini bajarib qo`ysin.  Dovon yo`llarida bitta tuzuk hojatxona uchramasligi __(zapravkadagi sal tuzukroq)__ haqida ko`proq post yozsak, balki ko`ngli nozik vodiy voliylari ancha savobli va foydali ish —   zamonaviy hojatxonalar qurish, mavjudlarini taʼmirlash,   hech bo`lmasa ozodaligini saqlash bo`yicha jiddiy o`ylab ko`rishar?  Samarqand yo`lida __(hali to`liq yo`l deyishga ancha bor)__ ham risoladagidek tualetlar kam. Har holda to Sirdaryo viloyati bo`ylab Jizzaxga yetguncha shunday.  Yaqin 10 yildan beri faol viloyatlararo kezayotgan bo`lsam, tan olaman, ancha o`zgarish bor.   Benzin/gaz zapravkalari oldida pullik bo`lsa ham hojatxonalar ko`paydi.   Lekin oxirgi paytda sifatli hojatxona, uzr, madaniyroq tilda yozsak, sifatli sanitariya-gigiyena shoxobchalarini ko`paytirish yoki yaxshilash tashabbusi kamaydi. 2 yil avval qurilganlari eskiryapti, pul topayotgan bo`lsa ham yana “eski tos, eski tualet” holiga tushmoqda.  Menku yo`llardagi jamoat tualetlarini aytyapman. Hali tuppa tuzuk ishxonalardagi, ayniqsa davlat idoralaridagi hojatxonalar ahvolini yozmadim. Hududlardagi, poytaxtdagi tashkilotlarga hatto, ish bilan borsang va tualetga yo`ling tushsa, rahbarini “o`ziyam shu yerga kirarmikin” deb ichingda kamida yanib o`tasan.  Makarenko bir [yozgandi](https://t.me/makarenko_channel/2058):   “idorasidagi tualetiga qarab rahbarning qandayligini bilsang bo`ladi”   deb. Biror joyga rahbar bo`lgan odam o`z kabinetini yasatish-taʼmirlashdan avval xodimlar foydalanadigan tualetni tartibga keltirib qo`ysa edi, mansabdan ketsa ham odamlar uzoq yillar “baraka topsin” deb eslashardi.  Xonadonlardagi tualet mavzusi esa kitob bo`ladi, agar yozsa. Ayniqsa, hojatxona qurish ishiga jiddiy qaramaydigan,   hovlisining bir chekkasiga har yeridan shamol guvillaydigan   tualetlarni qo`qqaytirib, omonat qurib qo`yib, bitta hammomni ham eplab qilib bermay, keyin yana   “nega ko`p kasal bo`laverasan, nega sariq kasal bo`laveradi, doim sistit, doim qiz tug`adi”   deb ahli ayollarini, bolalarini malomat qilaveradigan oila boshliqlari uchun ham bir kun alohida post yozarman».    Post tugadi.     👉",0.0
xushnudbek,19192.0,2023-04-28 14:31:03+00:00,"❓  O`zbekistonda qancha aholi kavlama ko`rinishidagi hojatxonalardan foydalanadi?    Prognozlashtirish va makroiqtisodiy tadqiqotlar instituti (PMTI) [hisob-kitoblariga ko`ra](https://www.gazeta.uz/uz/2023/03/15/toilet/), O`zbekistonda aholining   41 foizi   chuqur kavlama ko`rinishidagi hojatxonalardan foydalanadi, qishloqlarda bu ko`rsatkich   50 foizdan yuqori.   Uy xo`jaliklarining faqat   16 foizigina   markazlashgan oqova tizimga ulangan, shaharda bu ko`rsatkich   27 foizni,   qishloq joylarida   2 foizni   tashkil etmoqda.  Ya'ni boshqacha aytganda, qishloqlarda 98% xonadonda markazlashgan oqova tizimi yo'q.  Sifatli sanitariya sharoitlariga ega bo`lmaslik   inson salomatligiga salbiy taʼsir qiladi,   bolalar orasida maktabda davomatning pasayishiga olib keladi va natijada   taʼlim olish sifati ham pasayadi.  ❓Nima qilish kerak?    Aholi orasida sanitariya-gigiyena mavzusidagi tashviqot ishlari sezilarli natija bermaydi.   Tashviqot moliyaviy yordam bilan taʼminlangan taqdirda sezilarli natija beradi.    Xususan, Bangladeshda o`tkazilgan tadqiqotda kutilganidek tashviqotning yakka o`zi va texnik ko`mak bilan kombinatsiyasi ham   hech qanday samara bermagan.   Ammo tashviqot va   vaucherli subsidiya   birgalikda uy xo`jaliklari orasida hojatxonalar bilan taʼminlanish darajasining   22 foiz punktga o`sishiga   olib kelgan.  PMTI mutaxassislari birinchi qadam sifatida, ushbu chora-tadbirlarni   maktablarda boshlash   va   barcha sanitariya talablariga javob bermaydigan maktab hojatxonalarini taʼmirlash  ❗️ maqsadga muvofiq, deb hisoblaydi.  Shuningdek, kelgusida byudjet yoki nobyudjet mablag`lari taqsimotida ishtirok etadigan barcha bo`g`inlar, xususan, tashabbusli byudjet dasturi doirasida aholi, korporativ ijtimoiy masʼuliyat doirasida xususiy biznes, mahalliy kengashlar, hokimliklar, maktab rahbarlari, xayriya jamoat fondlari vakillari va ko`ngillilar tomonidan ushbu masalaning ahamiyati   eʼtibor markazida bo`lishi   ham amaliy natija beradi.   👉",0.0
xushnudbek,19193.0,2023-04-28 15:43:11+00:00,"Bizga ""hojatxona inqilobi"" kerak    Qaysidir tashkilot yoki amaldor buni oʻz zimmasiga olishi va jiddiy shugʻullanishi kerak.  Koʻpchilik nomi hojatxona bilan assotsiatsiya boʻlib qolishni oʻylab, bunga jurʼat qilolmaydi. Ammo baribir kimdir buni boshlashi va asosiysi oxirigacha oborishi kerak.  Masalan, sobiq turizm vaziri   Aziz Abduhakimov   bu ishni yaxshi boshlagandi. Ayniqsa turizmni rivojlantirish maqsadida hech boʻlmasa “zapravkalar”da hojatxonalarni epaqaga keltirish tashabbusi boshlandi. Bu haqda maxsus [Hukumat qarori](https://kun.uz/58610077) ham chiqdi, 2020-yil 1-martdan boshlab   hojatxonasi sanitariya talabiga javob bermaydigan   AGTKS, AGQS va AYOQSlarning   faoliyat koʻrsatishiga yoʻl qoʻyilmasligi   belgilandi. Oʻsha paytlarda reydlar oʻtkazilib, tualeti rasvo bo'lgan bir nechta “zapravkalar”ni yopishni ham [boshlashdi.](https://kun.uz/60815776) Bu masala bilan vazirlikda Muhayyo Hayitova masʼul edi. Jamoatchilik orasida koʻpchilik tanimaydigan bu ayol aholini sifatli hojatxonalar bilan taʼminlash, ahvolni yaxshilash uchun katta hajmli ishlarni qilganiga oʻzim guvohman.  Ammo keyinchalik buni ham negativ qabul qiladiganlar boʻldi. ""Voy-dod, bular tadbirkorlikka qarshi, bizni ishlagani qoʻymayapti, “zapravkamizni” yopib qoʻyishdi"" deb shantajlikka oʻtishdi. Vaholanki,   shuncha daromad olayotgan noinsof va boyvachcha tadbirkorlar mijozlar uchun bitta normal hojatxona qilib bermadi.    Yoki internetda ""Oʻzbekiston Hojatxona global sammiti boʻladi"" degan xabarni ham qancha [prikol qilishdi.](https://www.facebook.com/groups/maslahat.uz/posts/3142029232750737/) Xarajatlari xalqaro tashkilotlar tomonidan qoplanadigan va davlat byudjetidan pul ketmaydigan ushbu sammitni tushunib-tushunmasdan rosa ustidan kulishdi.  Shu sabab boʻlibmi, kim bilsin, xullas, bu boradagi ishlar surʼati yana oldingidan ancha pasaydi. Hozirgi madaniyat va turizm vaziri   Ozodbek Nazarbekov   jamoat hojatxonalari mavzusini unutib qo'ymaydi, degan umiddamiz.    Maktablarga kelsak.    Oʻz vaqtida Xalq taʼlimi vaziri   Sherzod Shermatov   ham barcha maktablar hojatxonasini yaxshilash boʻyicha nimadir ishlarni boshlagandi.   Sanitar sharoitlarga ega namunaviy hojatxona maketi   yasalgandi. Barcha maktablarga ana shu maket asosida hojatxonalar qurishmoqchi edi. Unda suv saqlaydigan va isitadigan bachok, quyosh panellari bor edi, adashmasam. Narxi ham imkon darajada minimallashtirilgandi. Hukumat ham bu tashabbusni qoʻllab-quvvatlagandi.  Ammo nima sabab tufayli bilmadim, bu loyiha boshlanmadi __(yoki faqat 1-2 ta joyda boʻlib, ommalashmadi)__. Budjetdan pul topilmadi shekilli.  Natijada haligacha   oʻta rasvo va ahvoli nochor hojatxonalari bor maktablar juda koʻp  . Ularning birortasiga na vazir, na hokimlar kiradi, ularning farzandlari ham unaqa maktablarga bormaydi.  Hozirgi maktabgacha va maktab taʼlimi vaziri   Hilola Umarova  dan ham bu mavzuda jiddiy tashabbuslar kutib qolamiz.  Tushunaman, hammasi   oxir-oqibat pulga borib taqaladi,   budjetdan pul topish esa doim ham vazirning qoʻlida emas. Ammo ""sendan harakat, mendan barakat"" deydi. Asosiysi puxta oʻylangan loyihalar, aniq reja va tashabbuslar boʻlsa, uyogʻi bir gap boʻlar. Byudjet pullarini   birinchi navbatda taʼlimga   qaratmasak, holimiz xarobligini doim aytamizu, ammo konkret pul ajratishga kelganda esimizdan chiqib qoladi.  Xullas, gapning poʻst kallasi,   bizga ""hojatxona inqilobi"" kerak.   Bu haqiqatdan inqilob boʻlishi va hozirgi holatni jiddiy oʻzgartira olishi kerak. Bunga tashabbus qilmoqchi boʻlgan amaldorlar esa nomi hojatxona bilan bogʻlanib qolishidan qoʻrqmasligi kerak.   Bu ishning savobi va xalq uchun manfaati katta.   Shuni unutmang.   👉",0.0
xushnudbek,19194.0,2023-04-28 16:16:03+00:00,Birozdan so'ng final.  “Zakovat” Oliy liga Bahorgi mavsum finalida   Jobir Ahmedov   jamoasi qatnashadi.    Manzil va joyi o`sha-o`sha:   “Milliy” telekanalida soat 22:00 da.   👉,0.0
xushnudbek,19195.0,2023-04-29 07:22:50+00:00,Klichxanov Ilxom Maxmudjonovich   Nurafshon shahar hokimi etib tayinlandi.  U bunga qadar Qurilish va uy-joy kommunal xo`jaligi sohasida nazorat qilish inspeksiyasi boshlig`i o`rinbosari vazifasini bajaruvchi lavozimida ishlagan.   👉,0.0
xushnudbek,19196.0,2023-04-29 09:08:51+00:00,"Bugun shaxmat tojining yangi sohibi nomi ma`lum bo`lishi mumkin.  Hozirgina 🇷🇺  Yan Nepomnyashiy   hamda 🇨🇳  Ding Liren   o`rtasidagi eng oxirgi 14-partiya boshlandi.  Hozircha umumiy hisob 6,5:6,5. Demak, bugun kim g`alaba qozonsa, o`sha navbatdagi 17-jahon chempioni bo`ladi. Agar bugun durang bo`lsa, unda tay-brekda qo`shimcha partiyalar o`ynaladi.  Oxirgi partiyani kuzatish uchun havolalar:  🇬🇧[Video sharh](https://www.chess.com/events/2023-fide-world-chess-championship/14/Ding_Liren-Nepomniachtchi_Ian) (ingliz tilida); 🇷🇺[Video sharh](https://www.youtube.com/live/jWvULH10dMA?feature=share) (rus tilida); [♟️Yurishlarni kuzatish.](https://www.chess.com/events/2023-fide-world-chess-championship/14/Ding_Liren-Nepomniachtchi_Ian)   👉",0.0
xushnudbek,19197.0,2023-04-29 11:59:59+00:00,"UPL qishloq xoʻjaligi mahsulotlarini ishlab chiqaruvchilarning oʻsishi va rivojlanishiga qanday yordam beradi?    UPL videoda koʻrsatilgan ikkita samarali mahsulotni taklif qiladi:  ✅ Select — paxta va sabzavot ekinlarida bir yillik va koʻp yillik donli begona oʻtlarni yoʻq qilish uchun oʻsgandan keyingi gerbitsid. U nafaqat yer usti qismini, balki donli begona oʻtlarning ildiz tizimini ham yoʻq qiladi, shuningdek, bir yillik va koʻp yillik donli begona oʻtlarning 40 dan ortiq turlarini nazorat qiladi;  ✅ BM-86 — oʻsimliklarni bargidan oziqlantirish uchun moʻljallangan gullash va meva hosil qilish stimulyatori. U mevalarning bir tekis gullashi va rivojlanishini taʼminlaydi, shuningdek, oʻsimliklardagi fiziologik jarayonlarni yaxshilaydi.  Mahsulotlar haqida batafsil maʼlumot olishingiz va barcha savollaringizni bevosita UPL mutaxassislariga berishingiz mumkin.    Mahsulotlarni koʻrish uchun havola orqali oʻting:   💬 https://t.me/uplagroconsulting   `Reklama`",1.0
UzReport,37553.0,2023-04-27 04:32:17+00:00,🏴󠁧󠁢󠁥󠁮󠁧󠁿     Premyer Liganing so'ngi 5-masumdagi chempionlari   UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [  @UZREPORT,0.0
UzReport,37554.0,2023-04-27 05:06:53+00:00,"💙    ""Chelsi"" 2023/2024-yilgi mavsumda     🏆    Chempionlar ligasiga chiqish uchun hatto matematik imkoniyatlarini ham yo'qotdi. Qolaversa, “ko'klar” umuman Yevropa musobaqalariga kirmasligi ham mumkin.      💙    ""Chelsi"" kecha     🐝    ""Brentford""ga 0:2 hisobida mag'lub bo'ldi. Shu tariqa, klub     🏴󠁧󠁢󠁥󠁮󠁧󠁿     Premyer Ligada 32 turdan keyin 11-o'rinda bormoqda. Jamoa hisobida atigi 39 ochko bor.  UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇    [  @UZREPORT",0.0
UzReport,37555.0,2023-04-27 05:11:47+00:00,📆    Kecha bo'lib o'tgan markaziy uchrashuvlarda qayd etilgan natijalar  .    UZREPORT TVning futbol sahifasiga obuna bo'ling!     👇    [@UZREPORT,0.0
UzReport,37556.0,2023-04-27 05:20:36+00:00,📆    Bugun bo'lib o'tadigan markaziy uchrashuvlar ro'yxati  ⏰️ Uchrashuvlar Toshkent vaqti bilan ko'rsatilgan     ✅      UZREPORT TVning futbol sahifasiga obuna bo'ling!     👇    [  @UZREPORT,0.0
UzReport,37557.0,2023-04-27 06:16:14+00:00,"Iqtisodiy xabarlar, valyutalar va jahon birjasidagi “ob-havo”dan muntazam xabardor bo`lib turishni istaysizmi? Unda sizga [XXI asr yangiliklari](https://t.me/XXIasr_yangiliklari) kanalni tavsiya qilamiz. Kanal faqat ishonchli va saralangan ma`lumotlarni berib borishi bilan boshqalardan farq qiladi.  Bundan tashqari, u yerdan eng so`nggi muhim yangiliklar va dolzarb mavzudagi maqolalarni ham topishingiz mumkin. Obuna bo`lib, kuzatib borishni tavsiya qilamiz — [XXI asr yangiliklari](https://t.me/XXIasr_yangiliklari).  [👉XXI asr yangiliklari](https://t.me/XXIasr_yangiliklari)👈",1.0
UzReport,37558.0,2023-04-27 06:46:02+00:00,"⛵️    “Manchester Siti” hujumchisi Erling Holand Londonning     💣    “Arsenal” jamoasiga qarshi bahsda ham gol urdi.  Bu Erling uchun joriy mavsum     🏴󠁧󠁢󠁥󠁮󠁧󠁿     APLdagi 33-gol bo'ldi. Shu tariqa Norvegiyalik futbolchi 38 turdan iborat     🏴󠁧󠁢󠁥󠁮󠁧󠁿     APL formatida bir mavsumda gol urish bo'yicha Muhammad Salohning rekordini (32) yangiladi.  Mutlaq rekord Alan Shirer (1994/95) va Endi Koulga (1993/94) tegishli bo'lib, ular 42 o'yindan iborat mavsumda 34 ta gol urgan.  UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇    [  @UZREPORT",0.0
UzReport,37559.0,2023-04-27 06:51:18+00:00,"⁉️    ⁉️    ⁉️    ⁉️    ⁉️      Bugungi     🏴󠁧󠁢󠁥󠁮󠁧󠁿     Premyer Liga 33-turidan o'rin olgan o'rin olgan     🐓  ""Tottenhem"" -   😈  ""Man Yunayted""  o'yinini 🇺🇿 O'ZBEK TILIdagi     sharhda     @UZREPORT     telegram kanalimiz orqali namoyish etamiz.  Ushbu     @UZREPORT     telegram kanalimiz orqali Muhammadali Muhammadkarimov sharhida bugungi uchrashuvni kuzatib boring.       BARCHA FUTBOL GURUHLARGA TARQATAMIZ!  🔥🔥🔥",1.0
UzReport,37561.0,2023-04-27 07:56:10+00:00,"🇪🇸    ""Barselona"" direktori Mateu Alemani yaqinda     🇫🇷    ""PSJ"" hujumchisi Lionel Messining Kataloniya poytaxtiga kelgani haqida gapirdi.  “U Barselonaga kelishni juda yaxshi ko'radi. Odatdagidek Messi bir necha kun bu yerda bo'ldi, lekin biz u bilan gaplashmadik”, - deydi Alemani.  So'nggi paytlarda ""ko'k-anorranglilar"" yozda futbolchini o'z safiga qo'shib olmoqchi ekani haqida bir necha bor xabar berilgan edi.  UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇    [  @UZREPORT",0.0
UzReport,37562.0,2023-04-27 08:06:41+00:00,"🇸🇦  “Al-Nasr” hujumchisi Krishtianu Ronaldu sevgilisi Jorjina Rodriges bilan xayrlashishga yaqin turibdi. Bu haqda     📰    “Ajansspor” jurnalistlari xabar bermoqda.  “Jorjina doimiy ravishda savdo markazlariga boradi. U deyarli har kunini u yerda o'tkazadi. Bu meni bezovta qiladi. U shunchaki sarflaydi va sarflaydi, boshqa hech narsa qilmaydi "", - deya xabar beradi 38 yoshli portugaliyalik futbolchining so'zlari.  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37563.0,2023-04-27 09:06:14+00:00,"🇪🇸  ""Barselona"" himoyachisi Ronald Arauxo jamoasining     🇪🇸    La Liga doirasida     🇪🇸    ""Rayo Valekano""ga qarshi o'yindagi muvaffaqiyatsizligi haqida fikr bildirdi.  Mag'lub bo'ldik, ammo chempionatda yaxshi ustunlikka egamiz. Biz bor e`tiborimizni keyingi o`yinlarga qaratamiz, g`alaba qozonishimiz kerak”, dedi Arauxo.  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37564.0,2023-04-27 09:52:03+00:00,⚡️    Joriy mavsum so'ngida erkin agentga aylanadigan eng qimmat futbolchilardan tuzilgan tarkib  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT,0.0
UzReport,37565.0,2023-04-27 11:12:11+00:00,"🇩🇪    ""Bavariya""da ijara asosida o'ynayotgan portugaliyalik futbolchi Joau Kanselu faoliyatini davom ettiradigan joyni tanladi.      📰    Todofichajesning xabariga ko'ra, himoyachi     🇪🇸    ""Barselona""ga o'tmoqchi. Tomonlar o'rtasida dastlabki muzokaralar allaqachon bo'lib o'tgan va mumkin bo'lgan kelishuv yozgi transfer oynasida yakunlanishi mumkin.  Transfer summasi 60 million yevroga baholanmoqda. Kanselu joriy mavsumda     🇩🇪     Bundesligada 10 ta o`yinda maydonga tushib, 1 ta gol va 3 ta golli uzatmaga mualliflik qilgan.  UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇    [  @UZREPORT",0.0
UzReport,37566.0,2023-04-27 12:26:14+00:00,🤖 Holand joriy mavsum barcha turnirlarda     📁      UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [  @UZREPORT,0.0
UzReport,37567.0,2023-04-27 13:25:04+00:00,"👍    #Rasman     Marko Roys     🇩🇪    ""Borussiya D"" bilan amaldagi shartnomasini 2024-yilning yoziga qadar uzaytirdi.  UZREPORT TVning futbol sahifasiga obuna bo'ling!     👇    [  @UZREPORT",0.0
UzReport,37568.0,2023-04-27 13:59:02+00:00,"⛵️    ""Manchester Siti"" bosh murabbiyi Pep Gvardiola kecha murabbiylik faoliyatidagi yubiley 600-g'alabasini qo'lga kiritdi   ⚡️    UZREPORT TVning futbol sahifasiga obuna bo'ling!     👇    [  @UZREPORT",0.0
UzReport,37569.0,2023-04-27 15:45:48+00:00,"📰    Todofichajesning so'zlariga ko'ra, yarim himoyachi Fabian Ruis     🇫🇷    ""PSJ""ga o'zining munosibligini isbotlay olmadi va katta ehtimol bilan joriy mavsum yakunlanganidan keyin jamoani tark etishni rejalashtirmoqda.  Jurnalistlarning fikriga ko'ra, 27 yoshli ispaniyalik futbolchida ikkita variant bor - Italiyaning     🇮🇹    ""Yuventus"" va Ispaniyaning     🇪🇸    ""Betis"" klublari.  Fabianning transfer narxi 38 million yevro baholanmoqda.      UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇    [  @UZREPORT",0.0
UzReport,37570.0,2023-04-27 16:29:52+00:00,"💣    ""Arsenal"" hamda     ⛵️    ""Man Siti""ning     🏴󠁧󠁢󠁥󠁮󠁧󠁿     Premyer Ligada qolgan o'yinlari  Sizningcha yakunda qaysi jamoa chempion bo'ladi?      💣    ""Arsenal"" –     🤩         ⛵️    ""Man Siti"" –     🔥      UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇    [  @UZREPORT",0.0
UzReport,37571.0,2023-04-27 17:48:12+00:00,"🏴󠁧󠁢󠁥󠁮󠁧󠁿   Premyer Liga | 33-Tur    🔷  ""Everton"" ⚔ ""Nyukasl""  🇸🇦  ✅   Asosiy tarkiblar ma'lum  ⏰️ Boshlanish vaqti: 23:45  UZREPORT TVning futbol sahifasiga obuna bo'ling!     👇    [  @UZREPORT",0.0
UzReport,37573.0,2023-04-27 18:17:46+00:00,"🏴󠁧󠁢󠁥󠁮󠁧󠁿   Premyer Liga | 33-Tur    🐓  ""Tottenhem"" ⚔ ""Man Yunayted""  😈  ✅   Asosiy tarkiblar ma'lum  ⏰️ Boshlanish vaqti: 00:15  UZREPORT TVning futbol sahifasiga obuna bo'ling!     👇    [  @UZREPORT",0.0
UzReport,37575.0,2023-04-27 18:45:59+00:00,"👍     Uchrashuv boshlandi      🏴󠁧󠁢󠁥󠁮󠁧󠁿     Premyer Liga | 33-Tur      🔷    ""Everton"" vs ""Nyukasl""    🇸🇦      UZREPORT TVning futbol sahifasiga obuna bo'ling!    👇    [  @UZREPORT",0.0
UzReport,37577.0,2023-04-27 19:11:11+00:00,"⁉️⁉️⁉️⁉️⁉️  👍   UCHRASHUV BOSHLANDI    🐓  ""Tottenhem"" ⚔ ""Man Yunayted""    😈      JONLI EFIRNI KO`RISH UCHUN PASTDAGI KANALGA     @UZREPORT     KIRIB ""JOIN"" YOKI ""VSTUPIT"" KNOPKASINI BOSING  👇👇👇👇   https://t.me/UzReport https://t.me/UzReport",1.0
UzReport,37578.0,2023-04-27 20:43:54+00:00,"☑️     Uchrashuv yakunlandi      🏴󠁧󠁢󠁥󠁮󠁧󠁿     Premyer Liga | 33-Tur      🔷    ""Everton"" 1:4 ""Nyukasl""    🇸🇦          ⚽️    Gollar: Maknil 81' – Uilson 28' 75' Joylinton 72' Myorfi 81'   UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37580.0,2023-04-27 21:13:35+00:00,"☑️     Uchrashuv yakunlandi      🏆     Premyer Liga | 33-Tur      🏴󠁧󠁢󠁥󠁮󠁧󠁿    ""Tottenhem"" 2:2 ""Man Yunayted""    🏴󠁧󠁢󠁥󠁮󠁧󠁿      ⚽️Gollar:  Porro 56', Son 79' - Sancho 7', Reshford 44'.  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37581.0,2023-04-28 03:21:52+00:00,📆    Kecha bo'lib o'tgan markaziy uchrashuvlarda qayd etilgan natijalar  .    UZREPORT TVning futbol sahifasiga obuna bo'ling!     👇    [@UZREPORT,0.0
UzReport,37582.0,2023-04-28 03:21:52+00:00,📆    Bugun bo'lib o'tadigan markaziy uchrashuvlar ro'yxati  ⏰️ Uchrashuvlar Toshkent vaqti bilan ko'rsatilgan     ✅      UZREPORT TVning futbol sahifasiga obuna bo'ling!     👇    [  @UZREPORT,0.0
UzReport,37584.0,2023-04-28 04:38:40+00:00,"Londonning     🏴󠁧󠁢󠁥󠁮󠁧󠁿    “Chelsi” klubi muxlislari jamoaning so`nggi natijalaridan norozi.       😁    “Bu shunchaki dahshatli. Lempard mutaxasis emassiz. Murabbiylik siz uchun emas emas ”, - dedi Chelsi muxlisi.  Lempardning shartnomasi joriy mavsum oxirigacha amal qiladi.      UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37585.0,2023-04-28 04:56:27+00:00,"💛  ""Lids""ning sobiq hujumchisi Alan Smit 33-tur uchrashuvida     ⛵️    ""Manchester Siti""ning Londonning     🏴󠁧󠁢󠁥󠁮󠁧󠁿    ""Arsenal"" klubi ustidan qozonilgan yirik g'alabasidan so'ng     🏴󠁧󠁢󠁥󠁮󠁧󠁿     APL chempionligi uchun kurash haqida gapirdi.      🏴󠁧󠁢󠁥󠁮󠁧󠁿    ""Arsenal"" ning bu mag'lubiyati ajablanib bo'lmadi. Ular uzoq vaqt jadval peshqadami bo'lishdi, ammo ""kanonirlar"" va     ⛵️    ""Manchester Siti"" o'rtasida katta farq borligini hamma bilardi. Yakuniy natija buni aks ettiradi. Gvardiola jamoasi eng yuqori cho`qqiga chiqdi, ammo chempionlik uchun kurash hali tugamadi”, dedi Smit     📰    Sky Sports nashriga.  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37586.0,2023-04-28 06:07:16+00:00,"🏴󠁧󠁢󠁥󠁮󠁧󠁿    ""Manchester Yunayted"" bosh murabbiyi Erik ten Xag Harri Maguayrning     🏴󠁧󠁢󠁥󠁮󠁧󠁿    Aston Villaga qarshi navbatdagi     🏆    APL o'yinida ishtirok etish imkoniyatlari haqida gapirdi.  “Hozircha bu haqda hech narsa deya olmayman. Biz kutishimiz kerak, buni tibbiyot xodimlari va futbolchining o'zi bilan muhokama qilish kerak. Biz kuzatamiz”, - dedi     🇳🇱    gollandiyalik murabbiy matbuot anjumanida.  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
UzReport,37587.0,2023-04-28 07:01:16+00:00,"📰  Foot Mercato xabariga ko'ra, ""qaymoqranglilar"" boshqaruvida     🇮🇹    Karlo     Anchelotti o'rniga     🇫🇷    Zinedin Zidan bo'lishi mumkin. Manbaning xabariga ko'ra, fransiyalik mutaxassis allaqachon     🇪🇸    ""Real"" bilan muzokaralar olib bormoqda.  Eslatib o'tamiz, Anchelottining     🇪🇸    ""Real"" bilan amaldagi shartnomasi 2024 yilning o'rtalariga qadar amal qiladi. Italiyalik mutaxassis muntazam ravishda jamoa bilan ishlashni davom ettirishni xohlashini ta'kidlab keladi. Bu qarorni klub, xususan uning prezidenti Florentino Peres qabul qilishi aniq.  UZREPORT TVning futbol sahifasiga obuna bo'ling!👇    [@UZREPORT",0.0
